song_name,song_id,song_popularity,song_release,song_duration
Aura,3fibIzbkYbvTmdoD5u2nPm,60,2013-11-11,3.93
Breathe on Me,1lK5iIMKifrxERzS3iimJH,57,2003-11-13,3.73
Sexxx Dreams,0kS6GezxkbM5YXffQFnID6,60,2013-11-11,3.58
Company,1608cOZINzEjaREvqEaDBd,47,2016-09-16,3.67
Slumber Party (feat. Tinashe),2i9q8CteBmpslOJeQdMGqA,0,2016-08-26,3.56
Make Me... (feat. G-Eazy),0nUGa8WQpQqg2vzJUprEo5,0,2016-08-26,3.85
Private Show,1Pk4BGCEwlTKgDhKNZUbRg,0,2016-08-26,3.92
Just Luv Me,6yyZu4GqZ4u1WUY9EHy6Wj,0,2016-08-26,4.02
Better,31fsj6wSyLkOGVWDsJAsAF,0,2016-08-26,3.17
Liar,5hj8bVmhltSOVIXY9HNFi8,0,2016-08-26,3.28
Love Me Down,2E8MXBzwmLJPXzhqoziRRe,0,2016-08-26,3.31
Do You Wanna Come Over?,29MOQfRQS4b7ptGsbbSRVi,0,2016-08-26,3.39
If I'm Dancing,7AzuAVNOs7yg0BozFJF09p,0,2016-08-26,3.41
A-YO,6Az2Ll2CPnWYQ2BgiHf4Di,55,2016-10-21,3.46
John Wayne,3d0VZU6Mf2hdZRHA4zry8S,61,2016-10-21,2.91
Electric Chapel,5ovLCLFRWKBThz15ntjE8d,47,2011-01-01,4.2
The Boys,2Gb3ADUtL6eCribC2T7gqX,51,2012-01-01,4.15
Turn Up the Music,1RMRkCn07y2xtBip9DzwmC,67,2012-07-03,3.8
Va Va Voom,2jATUzETZL49e6SywauZKE,75,2012-01-01,3.06
Turn Me On (feat. Nicki Minaj),6JOlNkT0QdHeZB0wPbI9IR,67,2011-08-24,3.33
Woohoo (feat. Nicki Minaj),3b7jMtkPU3aPulz6AvBGBD,43,2010-06-08,5.47
Not Myself Tonight,29CFPJaBW3ZfVeCI8EDnQa,54,2010-06-08,3.11
Jai Ho! (You Are My Destiny),7Kpqjspw4Y7HrvItIRcBiW,67,2009-01-01,3.71
4 Minutes (feat. Justin Timberlake & Timbaland),1oHClQEgDmmbcEx12Kc5nZ,78,2009-09-18,3.16
4 Minutes (feat. Justin Timberlake and Timbaland),1dDNz8h95Gsu0W4QdxVVln,64,2008-04-19,4.08
Break the Ice,52K4Nl7eVNqUpUeJeWJlwT,65,2007-10-25,3.27
Radar,29Srmzqyig5Tg5EitFXsb8,61,2007-10-25,3.82
Piece of Me,2EvwLVrnYbCZEG6Kx5DCRy,69,2007-10-25,3.54
I Wanna Go,5cCAZS9VhLGEDV4NCfieeg,72,2011-03-28,3.5
3,6pymOcrCnMuCWdgGVTvUgP,63,2009-11-09,3.55
Hold It Against Me,7Dyq1bhhjknLKEGg4k5NLr,60,2011-03-28,3.81
Marry The Night,1k18nxjYj8R5iz82Ap7GEY,59,2011-01-01,4.41
Dance In The Dark,6Qh10T7u43YciJsJa99R3v,63,2009-11-05,4.82
Bad Kids,0zW1LzKUCJeHZBKMmkardw,44,2011-01-01,3.85
Heavy Metal Lover,5yhw9YeXOh3kYCn2NII9bW,66,2011-01-01,4.21
MANiCURE,70VukjWPu4TR2xQSRaEwlL,57,2013-11-11,3.33
Mary Jane Holland,0gMpKudmJ2ljDVAdIe9DmR,56,2013-11-11,4.63
Dancin' In Circles,0lqcnnclUdVbPPboOldEPp,54,2016-10-21,3.45
Venus,3n3S5cH3IyaOswY2XSUGTS,67,2013-11-11,3.9
Donatella,2OoLIJNxpsNs9wIHqWQrED,61,2013-11-11,4.42
G.U.Y.,4rYLpaNFzt6pkQnrCvVHUw,72,2013-11-11,3.88
Bloody Mary,11BKm0j4eYoCPPpCONAVwA,71,2011-01-01,4.08
Fergalicious,1D066zixBwqFYqBhKgdPzp,71,2006-09-13,4.87
Rock Your Body,1AWQoqb9bSvzTjaLralEkT,84,2002-11-04,4.45
Who's That Girl?,3uVE5vLKkigiWBOQEgmdDk,71,2001-01-01,4.7
Baby Boy (feat. Beyoncé ),29LHe8kG3PraghUZOZYsw4,2,2002-11-12,4.11
Stronger,5QhBKPqsnX1uY9fZNaAtZg,68,2000-05-16,3.38
Fighter,7nXq1vaZiz7PdbfojpPjW5,69,2002-07-19,4.1
Ain't No Other Man,7huo2wvrCgRucUsjdSDLQV,64,2006-08-14,3.82
Dirrty (feat. Redman),59ZTxQo8rBycIXPLUIKvE2,70,2002-07-19,4.98
Naughty Girl,0CPLnPUUHh44vAzDSM5ZlR,69,2003-03-10,3.48
Love Don't Cost a Thing,1fgvJXlcZ7uIddMpqsqw0L,69,2001-01-23,3.69
Lose My Breath,2n4uOdMHzEvcZ0KP7iQnay,68,2004,4.03
Break It Off (feat. Rihanna),4mYvuqbaWcIP3RNn1mkOYP,60,2005-09-27,3.59
(When You Gonna) Give It Up to Me (feat. Keyshia Cole) - Radio Version,5nEdwtSv0qqeE0l4o1lR4q,73,2006-09-30,4.06
Move Ya Body,2ndnVdR8si7CW9T8vJRHyW,72,2004-01-01,3.87
Hips Don't Lie (feat. Wyclef Jean),3ZFTkvIE7kyPt6Nu3PEa7V,88,2005-11-28,3.63
We Be Burnin',4kOTDj4SiZPkW1p96WMDNv,71,2005-09-27,3.59
Get Busy,5qTvkDrSfvwDv6RBjjcfQr,6,2002-11-12,3.53
Temperature,0k2GOhqsrxDTAbFFSdNJjT,85,2005-09-27,3.64
Low (feat. T-Pain),0CAfXk7DXMnon4gLudAp7J,85,2008-03-17,3.86
Crazy In Love (feat. JAY-Z),0TwBtDAWpkpM3srywFVOV5,83,2003-03-10,3.93
Genie In a Bottle,11mwFrKvLXCbcVGNxffGyP,81,1999,3.63
Unpretty,0BUoLE4o9eVahDHvTqak67,64,1999-02-23,4.63
Creep,1aWV3uY3SIEZVbmv45oFWS,69,1994-11-15,4.48
Waterfalls,6qspW4YKycviDFjHBOaqUY,78,1994-11-15,4.66
Say My Name,7H6ev70Weq6DdpZyyTmUXk,81,1999-07-27,4.52
No Scrubs,1KGi9sZVMeszgZOWivFpxs,83,1999-02-23,3.57
"Jumpin', Jumpin'",4pmc2AxSEq6g7hPVlJCPyP,72,1999-07-27,3.84
SexyBack (feat. Timbaland),0O45fw2L5vsWpdsOdXwNAR,84,2006-09-12,4.05
"1, 2 Step (feat. Missy Elliott)",7uKcScNXuO3MWw6LowBjW1,79,2004-09-27,3.4
My Humps,19JdbdEwQI7bCxefMokZO8,63,2005-01-01,5.45
Clumsy,50xeLNGKmskmYUSINhqvfa,67,2006-09-13,4.01
London Bridge,7jRoWfRlLnGYEIEn4t4kbq,69,2006-09-13,4.02
Judas,0QkWikH5Z3U0f79T9iuF6c,78,2011-01-01,4.15
When I Grow Up,21pySLskKIKrhDziCX5ojQ,75,2008-09-23,4.09
Circus,7jk7gqyEonmVVYahZN5zhW,81,2008-12-02,3.21
If U Seek Amy,2hdy9Wt9qp7M7d0U3ossu2,74,2008-12-02,3.61
Gimme More,6ic8OlLUNEATToEFU3xmaH,86,2007-10-25,4.19
Womanizer,4fixebDZAVToLbUCuEloa2,82,2008-12-02,3.74
S&M,7ySUcLPVX7KudhnmNcgY2D,85,2010-01-01,4.06
Last Friday Night (T.G.I.F.),3avYqdwHKEq8beXbeWCKqJ,80,2010-01-01,3.85
Diamonds,1z9kQ14XBSN0r2v6fx4IdG,75,2012-01-01,3.75
Born This Way,6r2BECwMgEoRb5yLfp0Hca,71,2011-01-01,4.34
Firework,4r6eNCsrZnQWJzzvFh4nlg,75,2010-01-01,3.8
Wrecking Ball,2vwlzO0Qp8kfEtzTsCXfyE,83,2013-10-04,3.69
Chandelier,4VrWlk8IQxevMvERoX08iC,84,2014-07-04,3.6
Titanium (feat. Sia),0lHAMNU8RGiIObScrsRgmP,75,2011-08-24,4.08
Wild Ones (feat. Sia),1NpW5kyvO4XrNJ3rnfcNy3,83,2012-06-22,3.88
Summer,6YUTL4dYpB9xZO5qExPf05,87,2014-10-31,3.71
Free Mind,2mzM4Y0Rnx2BDZqRnhQ5Q6,75,2020-09-25,4.13
How Deep Is Your Love,22mek4IiqubGD9ctzxc69s,79,2015-07-17,3.54
no tears left to cry,2qT1uLXPVPzGgFOx4jtEuo,80,2018-08-17,3.43
Higher Love,6oJ6le65B3SEqPwMRNXWjY,76,2019-06-28,3.8
Waves - Robin Schulz Radio Edit,1HFfMOxCAT4GAwaPfCdmUs,84,2014-02-07,3.47
Bang Bang,0puf9yIluy9W0vpMEUoAnN,82,2014-10-10,3.32
Don't You Worry Child - Radio Edit,2V65y3PX4DkRhy1djlxd9p,83,2012-09-14,3.55
Don't Let Me Down,1i1fxkWeaMmKEB4T7zqbzK,84,2016-02-05,3.47
Super Bass,3hlksXnvbKogFdPbpO9vel,81,2010-11-22,3.33
DJ Got Us Fallin' In Love (feat. Pitbull),4356Typ82hUiFAynbLYbPn,87,2010-03-30,3.68
I Like It,58q2HKrzhC3ozto2nDdN4z,78,2018-04-06,4.22
Sorry,09CtPGIpYB4BrO8qb1RGsF,87,2015-11-13,3.35
Better Now,7dt6x5M1jzdTEt8oCbisTK,81,2018-04-27,3.85
Timber,3cHyrEgdyYRjgJKSOiOtcS,87,2012,3.4
Can't Feel My Face,22VdIZQfgXJea34mQxlt81,84,2015-08-28,3.56
A Sky Full of Stars,0FDzzruyVECATHXKHFs9eJ,90,2014-05-16,4.46
Give Me Everything (feat. Nayer),4QNpBfC0zvjKqPJcyqBy9W,90,2011-06-17,4.21
Cake By The Ocean,76hfruVvmfQbw0eYn1nmeC,83,2016-11-18,3.65
Happier,2dpaYNEQHiRxtZbfNsse99,17,2018-08-17,3.57
"break up with your girlfriend, i'm bored",4kV4N9D1iKVxx1KLvtTpjS,77,2019-02-08,3.17
in my head,4T652DlATVHe0jdLKaN3Bw,70,2019-02-08,3.72
bad idea,5Il6Oe7lr5XM7A0cWbVQtr,68,2019-02-08,4.45
bloodline,2hloaUoRonYssMuqLCBLTX,80,2019-02-08,3.61
NASA,4uTvPEr01pjTbZgl7jcKBD,65,2019-02-08,3.03
needy,1TEL6MlSSVLSdhOSddidlJ,73,2019-02-08,2.86
imagine,39LmTF9RgyakzSYX8txrow,70,2019-02-08,3.54
7 rings,6ocbgoVGwYJhOv1GgI9NsF,85,2019-02-08,2.98
Tears (feat. Louisa Johnson),4cKyHIo4oIZTLW5MujF9nL,53,2018-11-30,3.8
In Us I Believe (feat. ALMA),2sXGKXPb0lZq7CXGoSg3U5,32,2018-11-30,3.46
I Miss You (feat. Julia Michaels),0Ult84lvFuqNvbyXwyRQ58,68,2018-11-30,3.43
Rockabye (feat. Sean Paul & Anne-Marie),2hrUO4drrO63i7FYbCLBl2,78,2018-11-30,4.19
Solo (feat. Demi Lovato),3NuK5xMlSlB6K2Qp16zf3h,71,2018-11-30,3.71
Baby (feat. MARINA & Luis Fonsi),5XWCc9wQes7X5uyYH9h5JR,57,2018-11-30,3.42
Symphony (feat. Zara Larsson),72gv4zhNvRVdQA0eOenCal,81,2018-11-30,3.55
Beg for You (feat. Rina Sawayama),11M8c9SHQYpd8DOrmcu25k,59,2022-03-18,2.8
Blame It on Your Love (feat. Lizzo),1MfuskV4ODUp14C2dnyPgW,50,2019-05-15,3.19
Come See About Me,2PiPXo7l8Vozdt9QZk1Lvw,47,2018-08-10,4.1
Good Form,19Fcrc0nJiwMKom00gS9SW,63,2018-08-10,3.32
Thought I Knew You (feat. The Weeknd),5vAEnWrHxLv78uwZrAJcX6,51,2018-08-10,3.3
Bed (feat. Ariana Grande),3L4GsGLgxpHieVQH86H8bv,64,2018-08-10,3.16
Majesty (with Labrinth & feat. Eminem),38TgLPNHsPzgqri5G4SPun,55,2018-08-10,4.93
Ganja Burn,3LHYmz86DxGInsRp3wiiW5,49,2018-08-10,4.9
LMK_WHAT’S REALLY GOOD REMIX_ FEAT_PRINCESS NOKIA_JUNGLEPUSSY_CUPCAKKE_MS. BOOGIE_100 BPM,1q5h9UkGVYVoec4ydU9P0d,0,2018-10-05,5.35
Can't Anymore,6zrZ7mVcznNd2Q6qB0iBrq,55,2022-03-11,2.59
Itty Bitty Piggy,1uYxHHZBRliM9cNzCxq93g,59,2021-05-14,4.11
Twerkulator,2Ty7EDf9XLYzEUqEIwJfDC,59,2021-05-21,2.31
Pussy Talk,5EzL7hGT9g2Tvqsy158Lu9,63,2020-06-20,3.64
Blick Blick (with Nicki Minaj),7LczcBaamU9pTkV4Cl9NyX,52,2022-03-18,2.97
Formation,6g0Orsxv6glTJCt4cHsRsQ,71,2016-04-23,3.43
Savage Remix (feat. Beyoncé),5v4GgrXPMghOnBBLmveLac,63,2020-04-29,4.03
WAP (feat. Megan Thee Stallion),4Oun2ylbjFKMPTiaSbbCih,78,2020-08-07,3.13
Late To Da Party (F*CK BET) (feat. YoungBoy Never Broke Again),3GbQcjKWT7eVpUfzqwUjxv,53,2022-06-24,3.01
ALL UP IN YOUR MIND,3k4CoiIQXiNBrwrmbBMDxj,61,2022-07-29,2.83
BREAK MY SOUL,5pyoxDZ1PX0KxBxiRVxA4U,69,2022-07-29,4.64
CUFF IT,1xzi1Jcr7mEi9K2RfzLOqS,78,2022-07-29,3.76
I'M THAT GIRL,1MpCaOeUWhox2Fgigbe1cL,67,2022-07-29,3.47
ALIEN SUPERSTAR,1Hohk6AufHZOrrhMXZppax,70,2022-07-29,3.59
Go To Town,6iOvnACn4ChlAw4lWUU4dd,64,2018-03-30,3.63
Say So,3Dv1eDb0MEgF93GpLXlucZ,78,2019-11-07,3.96
Cyber Sex,1ghvzmzpx2nnrbx7wtpMgo,68,2019-11-07,2.76
Like That (feat. Gucci Mane),4EivmOT13NMpNSfTKn9p4s,74,2019-11-07,2.72
Juicy,7f5trao56t7sB7f14QDTmp,70,2019-11-07,3.38
Boss Bitch,78qd8dvwea0Gosb6Fe6j3k,78,2020-01-23,2.24
In Your Eyes (with Doja Cat) - Remix,0UnTaVkntyh3vqvLEvbpQx,65,2020-05-21,3.97
motive (with Doja Cat),5GkQIP5mWPi4KZLLXeuFTT,74,2020-10-30,2.8
Tonight (feat. Eve),2rokN1FX25tFt7vPTFi5lB,53,2021-06-27,2.81
Ain't Shit,5lAnYvAIkSDNXqfo7DyFUm,78,2021-06-25,2.9
Alone,45Nc6nYgV3yBvAeRaZt689,58,2021-06-25,3.81
Options (feat. JID),1ayV64ur8VWgc6OPtPRl1q,62,2021-06-25,2.65
Been Like This,7y3xU9vEC1s8DSuuoSYKih,70,2021-06-25,2.96
You Right,0k4d5YPDr1r7FX77VdqWez,79,2021-06-25,3.1
Love To Dream,6Q9IUoBTNLHgBib1FSFGbj,59,2021-06-25,3.61
I Don't Do Drugs (feat. Ariana Grande),0FFsgUoFibYISzMxuGS61W,67,2021-06-25,3.15
Get Into It (Yuh),0W6I02J9xcqK8MtSeosEXb,75,2021-06-25,2.3
Unforgettable,3B54sVLJ402zGa6Xm4YGNe,88,2017-07-14,3.9
SUMMER RENAISSANCE,3HyR1j49TY5ACP2lseF1jx,63,2022-07-29,4.57
Kiss Me More (feat. SZA),3DarAbFujv6eYNliUTyqtz,85,2021-06-25,3.48
SICKO MODE,2xLMifQCjDGFmkHkpNLD9h,85,2018-08-03,5.21
Bad Romance,0SiywuOBRcynK0uKGWdCnn,88,2009-11-05,4.91
That's What I Like,0KKkJNfGyhkQ5aFogxQAPU,90,2016-11-17,3.44
positions,35mvY5S1H3J2QZyna3TFe0,81,2020-10-30,2.87
Latch,1DunhgeZSEgWiIYbHqXl0c,71,2013-06-03,4.26
THATS WHAT I WANT,0e8nrvls4Qqv5Rfa2UhqmO,77,2021-09-17,2.4
Five More Hours,6YwLgicpvVuMt1eE2OldwQ,68,2015-03-03,3.53
Starboy,7MXVkk9YMctZqd1Srtv4MB,91,2016-11-25,3.84
good 4 u,4ZtFanR9U6ndgddUvNcjcG,85,2021-05-21,2.97
Cold Heart - PNAU Remix,6zSpb8dQRaw0M1dK8PBwQz,83,2021-08-13,3.38
This Is What You Came For,0azC730Exh71aQlOt9Zj3y,81,2016-04-29,3.7
Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,90,2020-03-20,3.33
Super Freaky Girl,4C6Uex2ILwJi9sZXRdmqXp,71,2022-08-12,2.85
Truffle Butter,7e44z4wOjkllaD8eulUeMd,65,2014-12-15,3.67
Too Good,3BtuIIrQlkujKPuWF2B85z,76,2016-05-06,4.39
"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",4X5f3vT8MRuXF68pfjNte5,80,2013,3.9
Best I Ever Had,3QLjDkgLh9AOEHlhQtDuhs,79,2009,4.29
LOYAL (feat. Drake),3LnJM1B5Mjgx5LfT9plXUU,1,2020-03-26,3.3
Stars Align (with Drake),2lBExcAjBgX7Jb480goU9B,0,2021-10-22,4.34
Massive,28JBD8p18xNuOfyV7Cotdn,73,2022-06-17,5.62
Find Your Love,4BycRneKmOs6MhYG9THsuX,68,2010-01-01,3.48
Make Me Proud,7yfg0Eer6UZZt5tZ1XdsWz,70,2011-11-15,3.66
Take Care,124NFj84ppZ5pAxTuVQYCQ,78,2011-11-15,4.62
"Hold On, We're Going Home",6jdOi5U5LBzQrc4c1VT983,78,2013-01-01,3.8
Worst Behavior,3X37NtwadSS0RM20dh2IgP,57,2013-01-01,4.5
Get It Together,7y6c07pgjZvtHI9kuMVqk1,74,2017-03-18,4.17
Super Gremlin,1Y5Jvi3eLi4Chwqch9GMem,72,2022-02-25,3.34
Tyler Herro,3w1WjD2zJqjBjDz5fwqQPJ,71,2020-12-11,2.61
Up,1XXimziG1uhM0eDNCZCrUl,68,2021-02-05,2.62
What You Know Bout Love,1tkg4EHVoqnhR6iFEXb60y,79,2020-07-03,2.67
IMY2 (with Kid Cudi),7F9cT6hIRhnFCYP6GKS0tf,66,2021-09-03,4.21
Way 2 Sexy (with Future & Young Thug),0k1WUmIRnG3xU6fvvDVfRG,75,2021-09-03,4.29
Girls Want Girls (with Lil Baby),37Nqx7iavZpotJSDXZWbJ3,78,2021-09-03,3.7
Alice,41A89rj3GoMG6ktN37L7PG,64,2020-05-29,2.96
Stupid Love,7yBbV2k2S2uhaQc24NF2xt,70,2020-05-29,3.23
Rain On Me (with Ariana Grande),7ju97lgwC2rKQ6wwsf9no9,75,2020-05-29,3.04
Free Woman,4L6ihclQPu1hqP9r3WNJjQ,62,2020-05-29,3.19
Fun Tonight,6hyQVqfHFvsJDjcmj4qrHf,55,2020-05-29,2.89
Chromatica II,0oQc0F6KUE7QY7k5TU6bic,53,2020-05-29,0.7
911,6qI0MU175Dk2DeoUjlrOpy,68,2020-05-29,2.87
Plastic Doll,3CidPLqWXqgesJlwYVJZdy,54,2020-05-29,3.69
Sour Candy (with BLACKPINK),1IWNylpZ477gIVUDpJL66u,65,2020-05-29,2.63
Enigma,7JDbfYUHjDzQPFSDh5lzGs,56,2020-05-29,3.0
Chromatica III,6kXRZSe28BawCiEdME8YLk,12,2020-05-29,0.46
Sine From Above (with Elton John),0zzsyWc45eUcSjw4FNHxeN,54,2020-05-29,4.08
1000 Doves,62hTXlVQacy3pjBW4ntRPl,54,2020-05-29,3.59
Babylon,5DttNeiizFqWUON9hZBqTY,62,2020-05-29,2.7
Slow Song (with Dragonette),7HDcd1vyDdNWq897wSILCZ,50,2022-02-18,4.23
Nights Like This (feat. Ty Dolla $ign),6ZRuF2n1CQxyxxAAWsKJOy,75,2019-02-22,3.36
Who's Gonna Save U Now?,2Mfu7R0ZXJ5cNCm85zkKWZ,44,2020-04-17,3.36
Fuck This World (Interlude),7C6mtUB0xBJ1ykUDIahnZh,40,2020-04-17,2.76
Love Me 4 Me,28MOE4pVk5uN3wBDGBacET,43,2020-04-17,3.2
Akasaka Sad,32umfTzGdXsWOTNaRGR5hd,43,2020-04-17,3.04
Dynasty,154gL4Xb5AsreMkcDlVFYS,46,2020-04-17,3.14
XS,1TWNKyNQOBfNUkWWs7FooF,58,2020-04-17,3.35
Catch Me In The Air,6VRfsebyIwzt9otSvcuV87,32,2022-06-27,3.6
Hold The Girl,3Scmiyh1EaCkOmi3Ru86F1,35,2022-07-27,4.1
I Want It That Way,47BBI51FKFwOMlIiX6m8ya,86,1999-05-18,3.56
Sugar,2iuZJX9X9P0GKaE93xcPjk,83,2014-09-02,3.92
Safe And Sound,6Z8R6UsFuGXGtiIxiD8ISb,21,2013,3.21
Redbone,0wXuerDYiBnERgIpbb3JBR,6,2016-12-02,5.45
Passionfruit,5mCPDVBb16L4XQwDdbRUpz,86,2017-03-18,4.98
Let Me Love You,0lYBSQXN6rCTvUZvg9S0lU,88,2016-08-05,3.43
Hymn for the Weekend,3RiPr603aXAoi4GHyXx0uy,86,2015-12-04,4.3
Stereo Hearts (feat. Adam Levine),0qOnSQQF0yzuPWsXrQ9paz,84,2011-11-11,3.52
All The Stars (with SZA),3GCdLUSnKSMJhs4Tj6CV3s,95,2018-02-09,3.87
Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],2Foc5Q5nqNiosCNqttzHof,82,2013-04-19,4.14
Wake Me Up,0nrRP2bk19rLc0orkWPQk2,88,2013-01-01,4.12
Call It What You Want,1GwMQaZz6Au3QLDbjbMdme,77,2017-11-10,3.39
King Of My Heart,7HuBDWi18s4aJM8UFnNheH,73,2017-11-10,3.57
Getaway Car,0VE4kBnHJUgtMf0dy6DRmW,80,2017-11-10,3.89
Look What You Made Me Do,1P17dC1amhFzptugyAO7Il,81,2017-11-10,3.53
Delicate,6NFyWDv5CjfwuzoCkw47Xf,82,2017-11-10,3.87
...Ready For It?,2yLa0QULdQr0qAIvVwN6B5,81,2017-11-10,3.47
End Game,2x0WlnmfG39ZuDmstl9xfX,75,2017-11-10,4.08
I Did Something Bad,4svZDCRz4cJoneBpjpx8DJ,76,2017-11-10,3.97
Cruel Summer,1BxfuPKGuaTgP7aM0Bbdwr,91,2019-08-23,2.97
Oh My God,3Kkjo3cT83cw09VJyrLNwX,75,2021-11-19,3.75
Out of Time,2SLwbpExuoBDZBpjfefCtV,77,2022-01-06,3.57
Vegas (From the Original Motion Picture Soundtrack ELVIS),0hquQWY3xvYqN4qtiquniF,74,2022-05-06,3.05
Last Last,2PDgArI0p7UkeYgXWuqpmh,6,2022-05-12,2.87
So Good,6kxaaIeowajN7w21PfMLbu,61,2022-06-09,2.93
As It Was,4Dvkj6JhhA12EX05fT7y2e,90,2022-05-20,2.79
BREAK MY SOUL,2KukL7UlQ8TdvpaA7bY3ZJ,64,2022-06-21,4.64
Don’t Matter To Me (with Michael Jackson),6G8kHiVZ1jW7vHMPVRNZU0,72,2018-06-29,4.1
In My Feelings,2G7V7zsVDxg1yRsu7Ew9RJ,76,2018-06-29,3.63
Nice For What,3CA9pLiwRIGtUBiMjbZmRw,79,2018-06-29,3.51
One Dance,1zi7xx7UVEFkmKfv06H8x0,88,2016-05-06,2.9
Massive,0oiv4E896TUTTeQU0cmIui,69,2022-06-16,5.62
Sticky,4rmVZajAF7PkrCagGPHbqa,72,2022-06-17,4.05
Jimmy Cooks (feat. 21 Savage),3F5CgOj3wFlRv51JsHbxhe,82,2022-06-17,3.64
